state,district,stage,sex,date,students
Sarawak,Sarikei,post_secondary,female,1/1/2020,104
Sarawak,Sarikei,post_secondary,female,1/1/2021,111
Sarawak,Sarikei,post_secondary,female,1/1/2022,114
Sarawak,Sarikei,post_secondary,male,1/1/2018,165
Sarawak,Sarikei,post_secondary,male,1/1/2019,154
Sarawak,Sarikei,post_secondary,male,1/1/2020,67
Sarawak,Sarikei,post_secondary,male,1/1/2021,80
Sarawak,Sarikei,post_secondary,male,1/1/2022,61
Sarawak,Sebauh,primary,both,1/1/2018,1224
Sarawak,Sebauh,primary,both,1/1/2019,1227
Sarawak,Sebauh,primary,both,1/1/2020,1183
Sarawak,Sebauh,primary,both,1/1/2021,1200
Sarawak,Sebauh,primary,both,1/1/2022,1119
Sarawak,Sebauh,primary,female,1/1/2018,589
Sarawak,Sebauh,primary,female,1/1/2019,562
Sarawak,Sebauh,primary,female,1/1/2020,527
Sarawak,Sebauh,primary,female,1/1/2021,545
Sarawak,Sebauh,primary,female,1/1/2022,529
Sarawak,Sebauh,primary,male,1/1/2018,635
Sarawak,Sebauh,primary,male,1/1/2019,665
Sarawak,Sebauh,primary,male,1/1/2020,656
Sarawak,Sebauh,primary,male,1/1/2021,655
Sarawak,Sebauh,primary,male,1/1/2022,590
Sarawak,Sebauh,secondary,both,1/1/2018,892
Sarawak,Sebauh,secondary,both,1/1/2019,836
Sarawak,Sebauh,secondary,both,1/1/2020,827
Sarawak,Sebauh,secondary,both,1/1/2021,853
Sarawak,Sebauh,secondary,both,1/1/2022,900
Sarawak,Sebauh,secondary,female,1/1/2018,442
Sarawak,Sebauh,secondary,female,1/1/2019,416
Sarawak,Sebauh,secondary,female,1/1/2020,411
Sarawak,Sebauh,secondary,female,1/1/2021,421
Sarawak,Sebauh,secondary,female,1/1/2022,420
Sarawak,Sebauh,secondary,male,1/1/2018,450
Sarawak,Sebauh,secondary,male,1/1/2019,420
Sarawak,Sebauh,secondary,male,1/1/2020,416
Sarawak,Sebauh,secondary,male,1/1/2021,432
Sarawak,Sebauh,secondary,male,1/1/2022,480
Sarawak,Sebauh,post_secondary,both,1/1/2018,0
Sarawak,Sebauh,post_secondary,both,1/1/2019,0
Sarawak,Sebauh,post_secondary,both,1/1/2020,0
Sarawak,Sebauh,post_secondary,both,1/1/2021,0
Sarawak,Sebauh,post_secondary,both,1/1/2022,0
Sarawak,Sebauh,post_secondary,female,1/1/2018,0
Sarawak,Sebauh,post_secondary,female,1/1/2019,0
Sarawak,Sebauh,post_secondary,female,1/1/2020,0
Sarawak,Sebauh,post_secondary,female,1/1/2021,0
Sarawak,Sebauh,post_secondary,female,1/1/2022,0
Sarawak,Sebauh,post_secondary,male,1/1/2018,0
Sarawak,Sebauh,post_secondary,male,1/1/2019,0
Sarawak,Sebauh,post_secondary,male,1/1/2020,0
Sarawak,Sebauh,post_secondary,male,1/1/2021,0
Sarawak,Sebauh,post_secondary,male,1/1/2022,0
Sarawak,Selangau,primary,both,1/1/2017,2306
Sarawak,Selangau,primary,female,1/1/2017,1137
Sarawak,Selangau,primary,male,1/1/2017,1169
Sarawak,Selangau,secondary,both,1/1/2017,547
Sarawak,Selangau,secondary,female,1/1/2017,285
Sarawak,Selangau,secondary,male,1/1/2017,262
Sarawak,Serian,primary,both,1/1/2017,9468
Sarawak,Serian,primary,both,1/1/2018,9593
Sarawak,Serian,primary,both,1/1/2019,9607
Sarawak,Serian,primary,both,1/1/2020,9519
Sarawak,Serian,primary,both,1/1/2021,9411
Sarawak,Serian,primary,both,1/1/2022,9253
Sarawak,Serian,primary,female,1/1/2017,4568
Sarawak,Serian,primary,female,1/1/2018,4661
Sarawak,Serian,primary,female,1/1/2019,4711
Sarawak,Serian,primary,female,1/1/2020,4650
Sarawak,Serian,primary,female,1/1/2021,4515
Sarawak,Serian,primary,female,1/1/2022,4447
Sarawak,Serian,primary,male,1/1/2017,4900
Sarawak,Serian,primary,male,1/1/2018,4932
Sarawak,Serian,primary,male,1/1/2019,4896
Sarawak,Serian,primary,male,1/1/2020,4869
Sarawak,Serian,primary,male,1/1/2021,4896
Sarawak,Serian,primary,male,1/1/2022,4806
Sarawak,Serian,secondary,both,1/1/2017,8181
Sarawak,Serian,secondary,both,1/1/2018,7490
Sarawak,Serian,secondary,both,1/1/2019,7276
Sarawak,Serian,secondary,both,1/1/2020,7252
Sarawak,Serian,secondary,both,1/1/2021,7449
Sarawak,Serian,secondary,both,1/1/2022,7462
Sarawak,Serian,secondary,female,1/1/2017,4233
Sarawak,Serian,secondary,female,1/1/2018,3778
Sarawak,Serian,secondary,female,1/1/2019,3636
Sarawak,Serian,secondary,female,1/1/2020,3557
Sarawak,Serian,secondary,female,1/1/2021,3624
Sarawak,Serian,secondary,female,1/1/2022,3589
Sarawak,Serian,secondary,male,1/1/2017,3948
Sarawak,Serian,secondary,male,1/1/2018,3712
Sarawak,Serian,secondary,male,1/1/2019,3640
Sarawak,Serian,secondary,male,1/1/2020,3695
Sarawak,Serian,secondary,male,1/1/2021,3825
Sarawak,Serian,secondary,male,1/1/2022,3873
Sarawak,Serian,post_secondary,both,1/1/2018,554
Sarawak,Serian,post_secondary,both,1/1/2019,549
Sarawak,Serian,post_secondary,both,1/1/2020,256
Sarawak,Serian,post_secondary,both,1/1/2021,280
Sarawak,Serian,post_secondary,both,1/1/2022,271
Sarawak,Serian,post_secondary,female,1/1/2018,394
Sarawak,Serian,post_secondary,female,1/1/2019,386
Sarawak,Serian,post_secondary,female,1/1/2020,173
Sarawak,Serian,post_secondary,female,1/1/2021,195
Sarawak,Serian,post_secondary,female,1/1/2022,197
Sarawak,Serian,post_secondary,male,1/1/2018,160
Sarawak,Serian,post_secondary,male,1/1/2019,163
Sarawak,Serian,post_secondary,male,1/1/2020,83
Sarawak,Serian,post_secondary,male,1/1/2021,85
Sarawak,Serian,post_secondary,male,1/1/2022,74
Sarawak,Sibu,primary,both,1/1/2017,25157
Sarawak,Sibu,primary,both,1/1/2018,27405
Sarawak,Sibu,primary,both,1/1/2019,27518
Sarawak,Sibu,primary,both,1/1/2020,27282
Sarawak,Sibu,primary,both,1/1/2021,27040
Sarawak,Sibu,primary,both,1/1/2022,26542
Sarawak,Sibu,primary,female,1/1/2017,12106
Sarawak,Sibu,primary,female,1/1/2018,13226
Sarawak,Sibu,primary,female,1/1/2019,13215
Sarawak,Sibu,primary,female,1/1/2020,13087
Sarawak,Sibu,primary,female,1/1/2021,12955
Sarawak,Sibu,primary,female,1/1/2022,12758
Sarawak,Sibu,primary,male,1/1/2017,13051
Sarawak,Sibu,primary,male,1/1/2018,14179
Sarawak,Sibu,primary,male,1/1/2019,14303
Sarawak,Sibu,primary,male,1/1/2020,14195
Sarawak,Sibu,primary,male,1/1/2021,14085
Sarawak,Sibu,primary,male,1/1/2022,13784
Sarawak,Sibu,secondary,both,1/1/2017,21486
Sarawak,Sibu,secondary,both,1/1/2018,20205
Sarawak,Sibu,secondary,both,1/1/2019,20107
Sarawak,Sibu,secondary,both,1/1/2020,20250
Sarawak,Sibu,secondary,both,1/1/2021,20634
Sarawak,Sibu,secondary,both,1/1/2022,20761
Sarawak,Sibu,secondary,female,1/1/2017,11181
Sarawak,Sibu,secondary,female,1/1/2018,10215
Sarawak,Sibu,secondary,female,1/1/2019,10077
Sarawak,Sibu,secondary,female,1/1/2020,10128
Sarawak,Sibu,secondary,female,1/1/2021,10231
Sarawak,Sibu,secondary,female,1/1/2022,10228
Sarawak,Sibu,secondary,male,1/1/2017,10305
Sarawak,Sibu,secondary,male,1/1/2018,9990
Sarawak,Sibu,secondary,male,1/1/2019,10030
Sarawak,Sibu,secondary,male,1/1/2020,10122
Sarawak,Sibu,secondary,male,1/1/2021,10403
Sarawak,Sibu,secondary,male,1/1/2022,10533
Sarawak,Sibu,post_secondary,both,1/1/2018,1865
Sarawak,Sibu,post_secondary,both,1/1/2019,1825
Sarawak,Sibu,post_secondary,both,1/1/2020,944
Sarawak,Sibu,post_secondary,both,1/1/2021,1016
Sarawak,Sibu,post_secondary,both,1/1/2022,847
Sarawak,Sibu,post_secondary,female,1/1/2018,1193
Sarawak,Sibu,post_secondary,female,1/1/2019,1171
Sarawak,Sibu,post_secondary,female,1/1/2020,582
Sarawak,Sibu,post_secondary,female,1/1/2021,614
Sarawak,Sibu,post_secondary,female,1/1/2022,535
Sarawak,Sibu,post_secondary,male,1/1/2018,672
Sarawak,Sibu,post_secondary,male,1/1/2019,654
Sarawak,Sibu,post_secondary,male,1/1/2020,362
Sarawak,Sibu,post_secondary,male,1/1/2021,402
Sarawak,Sibu,post_secondary,male,1/1/2022,312
Sarawak,Simunjan,primary,both,1/1/2017,4740
Sarawak,Simunjan,primary,both,1/1/2018,4758
Sarawak,Simunjan,primary,both,1/1/2019,4787
Sarawak,Simunjan,primary,both,1/1/2020,4765
Sarawak,Simunjan,primary,both,1/1/2021,4660
Sarawak,Simunjan,primary,both,1/1/2022,4543
Sarawak,Simunjan,primary,female,1/1/2017,2249
Sarawak,Simunjan,primary,female,1/1/2018,2283
Sarawak,Simunjan,primary,female,1/1/2019,2311
Sarawak,Simunjan,primary,female,1/1/2020,2308
Sarawak,Simunjan,primary,female,1/1/2021,2277
Sarawak,Simunjan,primary,female,1/1/2022,2202
Sarawak,Simunjan,primary,male,1/1/2017,2491
Sarawak,Simunjan,primary,male,1/1/2018,2475
Sarawak,Simunjan,primary,male,1/1/2019,2476
Sarawak,Simunjan,primary,male,1/1/2020,2457
Sarawak,Simunjan,primary,male,1/1/2021,2383
Sarawak,Simunjan,primary,male,1/1/2022,2341
Sarawak,Simunjan,secondary,both,1/1/2017,3028
Sarawak,Simunjan,secondary,both,1/1/2018,2897
Sarawak,Simunjan,secondary,both,1/1/2019,2806
Sarawak,Simunjan,secondary,both,1/1/2020,2763
Sarawak,Simunjan,secondary,both,1/1/2021,2866
Sarawak,Simunjan,secondary,both,1/1/2022,2869
Sarawak,Simunjan,secondary,female,1/1/2017,1508
Sarawak,Simunjan,secondary,female,1/1/2018,1432
Sarawak,Simunjan,secondary,female,1/1/2019,1376
Sarawak,Simunjan,secondary,female,1/1/2020,1329
Sarawak,Simunjan,secondary,female,1/1/2021,1390
Sarawak,Simunjan,secondary,female,1/1/2022,1367
Sarawak,Simunjan,secondary,male,1/1/2017,1520
Sarawak,Simunjan,secondary,male,1/1/2018,1465
Sarawak,Simunjan,secondary,male,1/1/2019,1430
Sarawak,Simunjan,secondary,male,1/1/2020,1434
Sarawak,Simunjan,secondary,male,1/1/2021,1476
Sarawak,Simunjan,secondary,male,1/1/2022,1502
Sarawak,Simunjan,post_secondary,both,1/1/2018,131
Sarawak,Simunjan,post_secondary,both,1/1/2019,112
Sarawak,Simunjan,post_secondary,both,1/1/2020,48
Sarawak,Simunjan,post_secondary,both,1/1/2021,61
Sarawak,Simunjan,post_secondary,both,1/1/2022,46
Sarawak,Simunjan,post_secondary,female,1/1/2018,71
Sarawak,Simunjan,post_secondary,female,1/1/2019,67
Sarawak,Simunjan,post_secondary,female,1/1/2020,31
Sarawak,Simunjan,post_secondary,female,1/1/2021,45
Sarawak,Simunjan,post_secondary,female,1/1/2022,32
Sarawak,Simunjan,post_secondary,male,1/1/2018,60
Sarawak,Simunjan,post_secondary,male,1/1/2019,45
Sarawak,Simunjan,post_secondary,male,1/1/2020,17
Sarawak,Simunjan,post_secondary,male,1/1/2021,16
Sarawak,Simunjan,post_secondary,male,1/1/2022,14
Sarawak,Song,primary,both,1/1/2017,1663
Sarawak,Song,primary,both,1/1/2018,1604
Sarawak,Song,primary,both,1/1/2019,1552
Sarawak,Song,primary,both,1/1/2020,1477
Sarawak,Song,primary,both,1/1/2021,1460
Sarawak,Song,primary,both,1/1/2022,1372
Sarawak,Song,primary,female,1/1/2017,775
Sarawak,Song,primary,female,1/1/2018,763
Sarawak,Song,primary,female,1/1/2019,726
Sarawak,Song,primary,female,1/1/2020,696
Sarawak,Song,primary,female,1/1/2021,696
Sarawak,Song,primary,female,1/1/2022,657
Sarawak,Song,primary,male,1/1/2017,888
Sarawak,Song,primary,male,1/1/2018,841
Sarawak,Song,primary,male,1/1/2019,826
Sarawak,Song,primary,male,1/1/2020,781
Sarawak,Song,primary,male,1/1/2021,764
Sarawak,Song,primary,male,1/1/2022,715
Sarawak,Song,secondary,both,1/1/2017,1293
Sarawak,Song,secondary,both,1/1/2018,1115
Sarawak,Song,secondary,both,1/1/2019,1109
Sarawak,Song,secondary,both,1/1/2020,1128
Sarawak,Song,secondary,both,1/1/2021,1163
Sarawak,Song,secondary,both,1/1/2022,1232
Sarawak,Song,secondary,female,1/1/2017,663
Sarawak,Song,secondary,female,1/1/2018,543
Sarawak,Song,secondary,female,1/1/2019,553
Sarawak,Song,secondary,female,1/1/2020,565
Sarawak,Song,secondary,female,1/1/2021,572
Sarawak,Song,secondary,female,1/1/2022,615
Sarawak,Song,secondary,male,1/1/2017,630
Sarawak,Song,secondary,male,1/1/2018,572
Sarawak,Song,secondary,male,1/1/2019,556
Sarawak,Song,secondary,male,1/1/2020,563
Sarawak,Song,secondary,male,1/1/2021,591
Sarawak,Song,secondary,male,1/1/2022,617
Sarawak,Song,post_secondary,both,1/1/2018,99
Sarawak,Song,post_secondary,both,1/1/2019,98
Sarawak,Song,post_secondary,both,1/1/2020,49
Sarawak,Song,post_secondary,both,1/1/2021,43
Sarawak,Song,post_secondary,both,1/1/2022,57
Sarawak,Song,post_secondary,female,1/1/2018,64
Sarawak,Song,post_secondary,female,1/1/2019,64
Sarawak,Song,post_secondary,female,1/1/2020,36
Sarawak,Song,post_secondary,female,1/1/2021,27
Sarawak,Song,post_secondary,female,1/1/2022,37
Sarawak,Song,post_secondary,male,1/1/2018,35
Sarawak,Song,post_secondary,male,1/1/2019,34
Sarawak,Song,post_secondary,male,1/1/2020,13
Sarawak,Song,post_secondary,male,1/1/2021,16
Sarawak,Song,post_secondary,male,1/1/2022,20
Sarawak,Sri Aman,primary,both,1/1/2017,5220
Sarawak,Sri Aman,primary,both,1/1/2018,5260
Sarawak,Sri Aman,primary,both,1/1/2019,5255
Sarawak,Sri Aman,primary,both,1/1/2020,5177
Sarawak,Sri Aman,primary,both,1/1/2021,5066
Sarawak,Sri Aman,primary,both,1/1/2022,4906
Sarawak,Sri Aman,primary,female,1/1/2017,2512
Sarawak,Sri Aman,primary,female,1/1/2018,2528
Sarawak,Sri Aman,primary,female,1/1/2019,2530
Sarawak,Sri Aman,primary,female,1/1/2020,2509
Sarawak,Sri Aman,primary,female,1/1/2021,2497
Sarawak,Sri Aman,primary,female,1/1/2022,2349
Sarawak,Sri Aman,primary,male,1/1/2017,2708
Sarawak,Sri Aman,primary,male,1/1/2018,2732
Sarawak,Sri Aman,primary,male,1/1/2019,2725
Sarawak,Sri Aman,primary,male,1/1/2020,2668
Sarawak,Sri Aman,primary,male,1/1/2021,2569
Sarawak,Sri Aman,primary,male,1/1/2022,2557
Sarawak,Sri Aman,secondary,both,1/1/2017,4501
Sarawak,Sri Aman,secondary,both,1/1/2018,4019
Sarawak,Sri Aman,secondary,both,1/1/2019,3994
Sarawak,Sri Aman,secondary,both,1/1/2020,3929
Sarawak,Sri Aman,secondary,both,1/1/2021,3984
Sarawak,Sri Aman,secondary,both,1/1/2022,3930
Sarawak,Sri Aman,secondary,female,1/1/2017,2386
Sarawak,Sri Aman,secondary,female,1/1/2018,2058
Sarawak,Sri Aman,secondary,female,1/1/2019,1986
Sarawak,Sri Aman,secondary,female,1/1/2020,1908
Sarawak,Sri Aman,secondary,female,1/1/2021,1925
Sarawak,Sri Aman,secondary,female,1/1/2022,1933
Sarawak,Sri Aman,secondary,male,1/1/2017,2115
Sarawak,Sri Aman,secondary,male,1/1/2018,1961
Sarawak,Sri Aman,secondary,male,1/1/2019,2008
Sarawak,Sri Aman,secondary,male,1/1/2020,2021
Sarawak,Sri Aman,secondary,male,1/1/2021,2059
Sarawak,Sri Aman,secondary,male,1/1/2022,1997
Sarawak,Sri Aman,post_secondary,both,1/1/2018,314
Sarawak,Sri Aman,post_secondary,both,1/1/2019,335
Sarawak,Sri Aman,post_secondary,both,1/1/2020,162
Sarawak,Sri Aman,post_secondary,both,1/1/2021,196
Sarawak,Sri Aman,post_secondary,both,1/1/2022,172
Sarawak,Sri Aman,post_secondary,female,1/1/2018,233
Sarawak,Sri Aman,post_secondary,female,1/1/2019,243
Sarawak,Sri Aman,post_secondary,female,1/1/2020,118
Sarawak,Sri Aman,post_secondary,female,1/1/2021,132
Sarawak,Sri Aman,post_secondary,female,1/1/2022,120
Sarawak,Sri Aman,post_secondary,male,1/1/2018,81
Sarawak,Sri Aman,post_secondary,male,1/1/2019,92
Sarawak,Sri Aman,post_secondary,male,1/1/2020,44
Sarawak,Sri Aman,post_secondary,male,1/1/2021,64
Sarawak,Sri Aman,post_secondary,male,1/1/2022,52
Sarawak,Subis,primary,both,1/1/2017,5186
Sarawak,Subis,primary,both,1/1/2018,2163
Sarawak,Subis,primary,both,1/1/2019,2167
Sarawak,Subis,primary,both,1/1/2020,2122
Sarawak,Subis,primary,both,1/1/2021,2114
Sarawak,Subis,primary,both,1/1/2022,2092
Sarawak,Subis,primary,female,1/1/2017,2518
Sarawak,Subis,primary,female,1/1/2018,1018
Sarawak,Subis,primary,female,1/1/2019,1028
Sarawak,Subis,primary,female,1/1/2020,1016
Sarawak,Subis,primary,female,1/1/2021,1033
Sarawak,Subis,primary,female,1/1/2022,1020
Sarawak,Subis,primary,male,1/1/2017,2668
Sarawak,Subis,primary,male,1/1/2018,1145
Sarawak,Subis,primary,male,1/1/2019,1139
Sarawak,Subis,primary,male,1/1/2020,1106
Sarawak,Subis,primary,male,1/1/2021,1081
Sarawak,Subis,primary,male,1/1/2022,1072
Sarawak,Subis,secondary,both,1/1/2017,4311
Sarawak,Subis,secondary,both,1/1/2018,1484
Sarawak,Subis,secondary,both,1/1/2019,1526
Sarawak,Subis,secondary,both,1/1/2020,1524
Sarawak,Subis,secondary,both,1/1/2021,1512
Sarawak,Subis,secondary,both,1/1/2022,1526
Sarawak,Subis,secondary,female,1/1/2017,2199
Sarawak,Subis,secondary,female,1/1/2018,724
Sarawak,Subis,secondary,female,1/1/2019,751
Sarawak,Subis,secondary,female,1/1/2020,732
Sarawak,Subis,secondary,female,1/1/2021,716
Sarawak,Subis,secondary,female,1/1/2022,705
Sarawak,Subis,secondary,male,1/1/2017,2112
Sarawak,Subis,secondary,male,1/1/2018,760
Sarawak,Subis,secondary,male,1/1/2019,775
Sarawak,Subis,secondary,male,1/1/2020,792
Sarawak,Subis,secondary,male,1/1/2021,796
Sarawak,Subis,secondary,male,1/1/2022,821
Sarawak,Subis,post_secondary,both,1/1/2018,108
Sarawak,Subis,post_secondary,both,1/1/2019,73
Sarawak,Subis,post_secondary,both,1/1/2020,28
Sarawak,Subis,post_secondary,both,1/1/2021,67
Sarawak,Subis,post_secondary,both,1/1/2022,47
Sarawak,Subis,post_secondary,female,1/1/2018,81
Sarawak,Subis,post_secondary,female,1/1/2019,53
Sarawak,Subis,post_secondary,female,1/1/2020,18
Sarawak,Subis,post_secondary,female,1/1/2021,41
Sarawak,Subis,post_secondary,female,1/1/2022,37
Sarawak,Subis,post_secondary,male,1/1/2018,27
Sarawak,Subis,post_secondary,male,1/1/2019,20
Sarawak,Subis,post_secondary,male,1/1/2020,10
Sarawak,Subis,post_secondary,male,1/1/2021,26
Sarawak,Subis,post_secondary,male,1/1/2022,10
Sarawak,Tatau,primary,both,1/1/2017,3953
Sarawak,Tatau,primary,both,1/1/2018,2289
Sarawak,Tatau,primary,both,1/1/2019,2237
Sarawak,Tatau,primary,both,1/1/2020,2269
Sarawak,Tatau,primary,both,1/1/2021,2276
Sarawak,Tatau,primary,both,1/1/2022,2205
Sarawak,Tatau,primary,female,1/1/2017,1922
Sarawak,Tatau,primary,female,1/1/2018,1128
Sarawak,Tatau,primary,female,1/1/2019,1090
Sarawak,Tatau,primary,female,1/1/2020,1103
Sarawak,Tatau,primary,female,1/1/2021,1093
Sarawak,Tatau,primary,female,1/1/2022,1047
Sarawak,Tatau,primary,male,1/1/2017,2031
Sarawak,Tatau,primary,male,1/1/2018,1161
Sarawak,Tatau,primary,male,1/1/2019,1147
Sarawak,Tatau,primary,male,1/1/2020,1166
Sarawak,Tatau,primary,male,1/1/2021,1183
Sarawak,Tatau,primary,male,1/1/2022,1158
Sarawak,Tatau,secondary,both,1/1/2017,2634
Sarawak,Tatau,secondary,both,1/1/2018,1700
Sarawak,Tatau,secondary,both,1/1/2019,1681
Sarawak,Tatau,secondary,both,1/1/2020,1663
Sarawak,Tatau,secondary,both,1/1/2021,1671
Sarawak,Tatau,secondary,both,1/1/2022,1652
Sarawak,Tatau,secondary,female,1/1/2017,1323
Sarawak,Tatau,secondary,female,1/1/2018,845
Sarawak,Tatau,secondary,female,1/1/2019,834
Sarawak,Tatau,secondary,female,1/1/2020,820
Sarawak,Tatau,secondary,female,1/1/2021,846
Sarawak,Tatau,secondary,female,1/1/2022,826
Sarawak,Tatau,secondary,male,1/1/2017,1311
Sarawak,Tatau,secondary,male,1/1/2018,855
Sarawak,Tatau,secondary,male,1/1/2019,847
Sarawak,Tatau,secondary,male,1/1/2020,843
Sarawak,Tatau,secondary,male,1/1/2021,825
Sarawak,Tatau,secondary,male,1/1/2022,826
Sarawak,Tatau,post_secondary,both,1/1/2018,96
Sarawak,Tatau,post_secondary,both,1/1/2019,109
Sarawak,Tatau,post_secondary,both,1/1/2020,52
Sarawak,Tatau,post_secondary,both,1/1/2021,46
Sarawak,Tatau,post_secondary,both,1/1/2022,48
Sarawak,Tatau,post_secondary,female,1/1/2018,60
Sarawak,Tatau,post_secondary,female,1/1/2019,70
Sarawak,Tatau,post_secondary,female,1/1/2020,37
Sarawak,Tatau,post_secondary,female,1/1/2021,35
Sarawak,Tatau,post_secondary,female,1/1/2022,27
Sarawak,Tatau,post_secondary,male,1/1/2018,36
Sarawak,Tatau,post_secondary,male,1/1/2019,39
Sarawak,Tatau,post_secondary,male,1/1/2020,15
Sarawak,Tatau,post_secondary,male,1/1/2021,11
Sarawak,Tatau,post_secondary,male,1/1/2022,21
Selangor,All Districts,primary,both,1/1/2017,512717
Selangor,All Districts,primary,both,1/1/2018,518388
Selangor,All Districts,primary,both,1/1/2019,529031
Selangor,All Districts,primary,both,1/1/2020,535486
Selangor,All Districts,primary,both,1/1/2021,545086
Selangor,All Districts,primary,both,1/1/2022,548622
Selangor,All Districts,primary,female,1/1/2017,249686
Selangor,All Districts,primary,female,1/1/2018,252710
Selangor,All Districts,primary,female,1/1/2019,257737
Selangor,All Districts,primary,female,1/1/2020,261057
Selangor,All Districts,primary,female,1/1/2021,265662
Selangor,All Districts,primary,female,1/1/2022,267361
Selangor,All Districts,primary,male,1/1/2017,263031
Selangor,All Districts,primary,male,1/1/2018,265678
Selangor,All Districts,primary,male,1/1/2019,271294
Selangor,All Districts,primary,male,1/1/2020,274429
Selangor,All Districts,primary,male,1/1/2021,279424
Selangor,All Districts,primary,male,1/1/2022,281261
Selangor,All Districts,secondary,both,1/1/2017,375957
Selangor,All Districts,secondary,both,1/1/2018,353931
Selangor,All Districts,secondary,both,1/1/2019,354162
Selangor,All Districts,secondary,both,1/1/2020,356024
Selangor,All Districts,secondary,both,1/1/2021,363704
Selangor,All Districts,secondary,both,1/1/2022,367664
Selangor,All Districts,secondary,female,1/1/2017,191520
Selangor,All Districts,secondary,female,1/1/2018,178665
Selangor,All Districts,secondary,female,1/1/2019,178031
Selangor,All Districts,secondary,female,1/1/2020,178581
Selangor,All Districts,secondary,female,1/1/2021,181289
Selangor,All Districts,secondary,female,1/1/2022,182542
Selangor,All Districts,secondary,male,1/1/2017,184437
Selangor,All Districts,secondary,male,1/1/2018,175266
Selangor,All Districts,secondary,male,1/1/2019,176131
Selangor,All Districts,secondary,male,1/1/2020,177443
Selangor,All Districts,secondary,male,1/1/2021,182415
Selangor,All Districts,secondary,male,1/1/2022,185122
Selangor,All Districts,post_secondary,both,1/1/2018,14221
Selangor,All Districts,post_secondary,both,1/1/2019,13694
Selangor,All Districts,post_secondary,both,1/1/2020,7518
Selangor,All Districts,post_secondary,both,1/1/2021,7301
Selangor,All Districts,post_secondary,both,1/1/2022,7479
Selangor,All Districts,post_secondary,female,1/1/2018,8759
Selangor,All Districts,post_secondary,female,1/1/2019,8362
Selangor,All Districts,post_secondary,female,1/1/2020,4301
Selangor,All Districts,post_secondary,female,1/1/2021,4274
Selangor,All Districts,post_secondary,female,1/1/2022,4308
Selangor,All Districts,post_secondary,male,1/1/2018,5462
Selangor,All Districts,post_secondary,male,1/1/2019,5332
Selangor,All Districts,post_secondary,male,1/1/2020,3217
Selangor,All Districts,post_secondary,male,1/1/2021,3027
Selangor,All Districts,post_secondary,male,1/1/2022,3171
Selangor,Gombak,primary,both,1/1/2017,68742
Selangor,Gombak,primary,both,1/1/2018,68924
Selangor,Gombak,primary,both,1/1/2019,69589
Selangor,Gombak,primary,both,1/1/2020,70323
Selangor,Gombak,primary,both,1/1/2021,71683
Selangor,Gombak,primary,both,1/1/2022,72284
Selangor,Gombak,primary,female,1/1/2017,33400
Selangor,Gombak,primary,female,1/1/2018,33545
Selangor,Gombak,primary,female,1/1/2019,33802
Selangor,Gombak,primary,female,1/1/2020,34214
Selangor,Gombak,primary,female,1/1/2021,34796
Selangor,Gombak,primary,female,1/1/2022,35004
Selangor,Gombak,primary,male,1/1/2017,35342
Selangor,Gombak,primary,male,1/1/2018,35379
Selangor,Gombak,primary,male,1/1/2019,35787
Selangor,Gombak,primary,male,1/1/2020,36109
Selangor,Gombak,primary,male,1/1/2021,36887
Selangor,Gombak,primary,male,1/1/2022,37280
Selangor,Gombak,secondary,both,1/1/2017,52998
Selangor,Gombak,secondary,both,1/1/2018,49271
Selangor,Gombak,secondary,both,1/1/2019,48888
Selangor,Gombak,secondary,both,1/1/2020,48879
Selangor,Gombak,secondary,both,1/1/2021,49909
Selangor,Gombak,secondary,both,1/1/2022,50362
Selangor,Gombak,secondary,female,1/1/2017,26252
Selangor,Gombak,secondary,female,1/1/2018,24245
Selangor,Gombak,secondary,female,1/1/2019,23953
Selangor,Gombak,secondary,female,1/1/2020,23929
Selangor,Gombak,secondary,female,1/1/2021,24418
Selangor,Gombak,secondary,female,1/1/2022,24657
Selangor,Gombak,secondary,male,1/1/2017,26746
Selangor,Gombak,secondary,male,1/1/2018,25026
Selangor,Gombak,secondary,male,1/1/2019,24935
Selangor,Gombak,secondary,male,1/1/2020,24950
Selangor,Gombak,secondary,male,1/1/2021,25491
Selangor,Gombak,secondary,male,1/1/2022,25705
Selangor,Gombak,post_secondary,both,1/1/2018,2388
Selangor,Gombak,post_secondary,both,1/1/2019,2193
Selangor,Gombak,post_secondary,both,1/1/2020,1359
Selangor,Gombak,post_secondary,both,1/1/2021,1269
Selangor,Gombak,post_secondary,both,1/1/2022,1225
Selangor,Gombak,post_secondary,female,1/1/2018,1377
Selangor,Gombak,post_secondary,female,1/1/2019,1292
Selangor,Gombak,post_secondary,female,1/1/2020,725
Selangor,Gombak,post_secondary,female,1/1/2021,666
Selangor,Gombak,post_secondary,female,1/1/2022,664
Selangor,Gombak,post_secondary,male,1/1/2018,1011
Selangor,Gombak,post_secondary,male,1/1/2019,901
Selangor,Gombak,post_secondary,male,1/1/2020,634
Selangor,Gombak,post_secondary,male,1/1/2021,603
Selangor,Gombak,post_secondary,male,1/1/2022,561
Selangor,Klang,primary,both,1/1/2017,89628
Selangor,Klang,primary,both,1/1/2018,90510
Selangor,Klang,primary,both,1/1/2019,92434
Selangor,Klang,primary,both,1/1/2020,93009
Selangor,Klang,primary,both,1/1/2021,94074
Selangor,Klang,primary,both,1/1/2022,94149
